Sale?,URL,Name,Current Price,Shipping,Page URL
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NY5?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7229-_-Product"" title=""View Details"">HP Pavilion 15-CX0020CA 15-CX0040NR LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-CX0020CA 15-CX0040NR LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=53
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02P35?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7421-_-Product"" title=""View Details"">HP Pavilion 15-cx0110TX 15-cx0112TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0110TX 15-cx0112TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=53
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02P20?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7404-_-Product"" title=""View Details"">HP Pavilion 15-cx0100TX 15-cx0101TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0100TX 15-cx0101TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=53
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NY2?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7221-_-Product"" title=""View Details"">HP Pavilion 15-cx0117TX 15-cx0118TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0117TX 15-cx0118TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=53
,"<a class=""item-title"" href=""https://www.newegg.com/p/15Z-05B8-00039?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIANRBBZY2093-_-Product"" title=""View Details"">Portable Monitor 15.6'' LED Monitor 4K IPS Expansion Screen for Switch/PS4/PC/Laptop (with Touch Screen/Battery EU Plug)</a>",Portable Monitor 15.6'' LED Monitor 4K IPS Expansion Screen for Switch/PS4/PC/Laptop (with Touch Screen/Battery EU Plug),$315.87,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=53
,"<a class=""item-title"" href=""https://www.newegg.com/p/1B4-0071-00233?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA6AHBA00995-_-Product"" title=""View Details"">NEC Display MultiSync EA224WMi 21.5 Widescreen LED Monitor 16:9 14ms 1920x1080 250 Nit 1000:1 DVI/HDMI/VGA/DisplayPort/USB Speaker</a>",NEC Display MultiSync EA224WMi 21.5 Widescreen LED Monitor 16:9 14ms 1920x1080 250 Nit 1000:1 DVI/HDMI/VGA/DisplayPort/USB Speaker,$675.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=53
,"<a class=""item-title"" href=""https://www.newegg.com/black-acer-predator-xb2-xb272-bmiprz-um-hx2aa-002-27/p/N82E16824011134?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAJ8A8R40510-_-Product"" title=""View Details"">Acer Predator XB2 XB272 bmiprz Black 27"" 1ms 1920 x 1080 240 Hz, NVIDIA G-SYNC, Acer Flicker-less, 400 cd/m2 1,000:1, VESA Mountable, Height/Tilt/Swivel/Pivot Adjustable, USB 3.0, 2 x 2W Built-in Spea</a>","Acer Predator XB2 XB272 bmiprz Black 27"" 1ms 1920 x 1080 240 Hz, NVIDIA G-SYNC, Acer Flicker-less, 400 cd/m2 1,000:1, VESA Mountable, Height/Tilt/Swivel/Pivot Adjustable, USB 3.0, 2 x 2W Built-in Spea",$749.00,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=53
,"<a class=""item-title"" href=""https://www.newegg.com/p/0JC-00AW-001N7?Description=1080p monitor&amp;cm_re=1080p_monitor-_-0JC-00AW-001N7-_-Product"" title=""View Details"">12” HD 1920x1080 IPS LCD Security Monitor Screen Input Audio Video Display for PC Computer Camera DVD Security CCTV DVR Home Office Surveillance with BNC Cable</a>",12” HD 1920x1080 IPS LCD Security Monitor Screen Input Audio Video Display for PC Computer Camera DVD Security CCTV DVR Home Office Surveillance with BNC Cable,$224.96,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=53
,"<a class=""item-title"" href=""https://www.newegg.com/nec-23/p/0JC-0003-00051?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA87B6V43279-_-Product"" title=""View Details"">23IN LED EA234WMI 1920X1080</a>",23IN LED EA234WMI 1920X1080,$925.98,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=53
,"<a class=""item-title"" href=""https://www.newegg.com/nec-display-solutions-ea234wmibk-23/p/0JC-0017-000H0?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAFJ8A0B6141-_-Product"" title=""View Details"">23"" 1920x1080 LCD With Led</a>","23"" 1920x1080 LCD With Led",$278.24,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=53
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02P05?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7373-_-Product"" title=""View Details"">HP Pavilion 15-cx0038TX 15-cx0039TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0038TX 15-cx0039TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=53
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02SU9?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APN7995-_-Product"" title=""View Details"">L20361-001 B156HAN02.3 HP LCD DISPLAY 15.6 LED FHD 15-CX0058WM 15-CX Display New</a>",L20361-001 B156HAN02.3 HP LCD DISPLAY 15.6 LED FHD 15-CX0058WM 15-CX Display New,$85.18,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=53
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NY3?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7223-_-Product"" title=""View Details"">HP Pavilion 15-cx0119TX 15-cx0121TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0119TX 15-cx0121TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=53
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02P03?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7367-_-Product"" title=""View Details"">HP Pavilion 15-cx0010TX 15-cx0011TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0010TX 15-cx0011TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NY3?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7223-_-Product"" title=""View Details"">HP Pavilion 15-cx0119TX 15-cx0121TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0119TX 15-cx0121TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NX2?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7195-_-Product"" title=""View Details"">HP Pavilion 15-cx0020TX 15-cx0021TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0020TX 15-cx0021TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02P31?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7417-_-Product"" title=""View Details"">HP Pavilion 15-cx0179TX 15-cx0180TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0179TX 15-cx0180TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NY8?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7234-_-Product"" title=""View Details"">HP Pavilion 15-cx0134TX 15-cx0135TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0134TX 15-cx0135TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NY9?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7237-_-Product"" title=""View Details"">HP Pavilion 15-CX0000TX 15-CX0001TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-CX0000TX 15-CX0001TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-031Z5?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APP9020-_-Product"" title=""View Details"">L29683-001 / B156HAN02.2 HW:1A FW:1 LCD PANEL 15.6 FHD BV LED UWVA</a>",L29683-001 / B156HAN02.2 HW:1A FW:1 LCD PANEL 15.6 FHD BV LED UWVA,$104.56,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NX0?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7189-_-Product"" title=""View Details"">HP Pavilion 15-cx0142TX 15-cx0143TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0142TX 15-cx0143TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NW0?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7176-_-Product"" title=""View Details"">HP Pavilion 15-cx0088TX 15-cx0089TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0088TX 15-cx0089TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NZ5?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7248-_-Product"" title=""View Details"">HP Pavilion 15-cx0122TX 15-cx0123TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0122TX 15-cx0123TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02TC2?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APN8695-_-Product"" title=""View Details"">HP Omen L24374-001 LCD LED Replacement Screen 15.6"" FHD IPS Panel Display New</a>","HP Omen L24374-001 LCD LED Replacement Screen 15.6"" FHD IPS Panel Display New",$85.18,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NV9?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7175-_-Product"" title=""View Details"">HP Pavilion 15-cx0042TX 15-cx0043TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0042TX 15-cx0043TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NW7?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7186-_-Product"" title=""View Details"">HP Pavilion 15-cx0207TX 15-cx0210TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0207TX 15-cx0210TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02P37?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7423-_-Product"" title=""View Details"">HP Pavilion 15-cx0113TX 15-cx0114TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0113TX 15-cx0114TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02P01?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7365-_-Product"" title=""View Details"">HP Pavilion 15-cx0205TX 15-cx0206TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0205TX 15-cx0206TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NX4?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7197-_-Product"" title=""View Details"">HP Pavilion 15-cx0018TX 15-cx0019TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0018TX 15-cx0019TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NZ4?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7246-_-Product"" title=""View Details"">HP Pavilion 15-cx0002TX 15-cx0003TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0002TX 15-cx0003TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02P10?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7382-_-Product"" title=""View Details"">HP Pavilion 15-cx0126TX 15-cx0127TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0126TX 15-cx0127TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02P08?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7376-_-Product"" title=""View Details"">HP Pavilion 15-cx0115TX 15-cx0116TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0115TX 15-cx0116TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/0JC-00AW-001K5?Description=1080p monitor&amp;cm_re=1080p_monitor-_-0JC-00AW-001K5-_-Product"" title=""View Details"">Eyoyo Portable Touchscreen Battery Monitor For Pc 1920x1080 HD IPS 15.6-Inch Display Computer LED Monitor with Leather Case for mobile phone Samsung HuaweiPS4/Xbox/Phone/Camera</a>",Eyoyo Portable Touchscreen Battery Monitor For Pc 1920x1080 HD IPS 15.6-Inch Display Computer LED Monitor with Leather Case for mobile phone Samsung HuaweiPS4/Xbox/Phone/Camera,$206.39,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/0JC-00AW-00125?Description=1080p monitor&amp;cm_re=1080p_monitor-_-0JC-00AW-00125-_-Product"" title=""View Details"">12” HD 1920x1080 IPS LCD Security Monitor Screen Input Audio Video Display for PC Computer Camera DVD Security CCTV DVR Home Office Surveillance with BNC Cable</a>",12” HD 1920x1080 IPS LCD Security Monitor Screen Input Audio Video Display for PC Computer Camera DVD Security CCTV DVR Home Office Surveillance with BNC Cable,$224.96,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/0JC-0019-023K0?Description=1080p monitor&amp;cm_re=1080p_monitor-_-0JC-0019-023K0-_-Product"" title=""View Details"">HP 21.5IN 1920X1080 1000:1 ELITE</a>",HP 21.5IN 1920X1080 1000:1 ELITE,$232.00,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NX1?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7190-_-Product"" title=""View Details"">HP Pavilion 15-cx0158TX 15-cx0159TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0158TX 15-cx0159TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/0ZK-027N-00031?Description=1080p monitor&amp;cm_re=1080p_monitor-_-0ZK-027N-00031-_-Product"" title=""View Details"">AOC I1601FWUX I1601FWUX DISP 16IN 1920X1080 5MS TYPE C</a>",AOC I1601FWUX I1601FWUX DISP 16IN 1920X1080 5MS TYPE C,$216.00,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02P30?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7416-_-Product"" title=""View Details"">HP Pavilion 15-cx0197TX 15-cx0200TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0197TX 15-cx0200TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NX6?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7206-_-Product"" title=""View Details"">HP Pavilion 15-cx0008TX 15-cx0009TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0008TX 15-cx0009TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02P18?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7399-_-Product"" title=""View Details"">HP Pavilion 15-cx0138TX 15-cx0139TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0138TX 15-cx0139TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NX8?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7209-_-Product"" title=""View Details"">HP Pavilion 15-cx0006TX 15-cx0007TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0006TX 15-cx0007TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NX9?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7214-_-Product"" title=""View Details"">HP Pavilion 15-cx0085TX 15-cx0086TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0085TX 15-cx0086TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/0JC-00GZ-00004?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAMHXAX94787-_-Product"" title=""View Details"">15.6"" IPS 4K FHD 3840x2160 HDR Portable Monitor with Speaker/TYPE C/HDMI/Micro USB Ports/Leather Case for PS4/Xbox One/Switch/Phone/Laptop/Industrial &amp; Medical Display etc.</a>","15.6"" IPS 4K FHD 3840x2160 HDR Portable Monitor with Speaker/TYPE C/HDMI/Micro USB Ports/Leather Case for PS4/Xbox One/Switch/Phone/Laptop/Industrial & Medical Display etc.",$289.00,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02P23?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7408-_-Product"" title=""View Details"">HP Pavilion 15-cx0194TX 15-cx0196TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0194TX 15-cx0196TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02P06?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7374-_-Product"" title=""View Details"">HP Pavilion 15-cx0072TX 15-cx0073TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0072TX 15-cx0073TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02P02?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7366-_-Product"" title=""View Details"">HP Pavilion 15-cx0095TX 15-cx0096TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0095TX 15-cx0096TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NV3?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7169-_-Product"" title=""View Details"">HP Pavilion 15-cx0175TX 15-cx0176TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0175TX 15-cx0176TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=54
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02P01?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7365-_-Product"" title=""View Details"">HP Pavilion 15-cx0205TX 15-cx0206TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0205TX 15-cx0206TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=55
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NX4?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7197-_-Product"" title=""View Details"">HP Pavilion 15-cx0018TX 15-cx0019TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0018TX 15-cx0019TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=55
,"<a class=""item-title"" href=""https://www.newegg.com/p/0JC-00HB-00004?Description=1080p monitor&amp;cm_re=1080p_monitor-_-0JC-00HB-00004-_-Product"" title=""View Details"">23.8"" HD 1920x1080 IPS LCD Security Monitor Screen Input Audio Video Display for PC Computer Camera DVD Security CCTV DVR Home Office Surveillance with BNC Cable</a>","23.8"" HD 1920x1080 IPS LCD Security Monitor Screen Input Audio Video Display for PC Computer Camera DVD Security CCTV DVR Home Office Surveillance with BNC Cable",$276.69,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=55
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NZ7?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7357-_-Product"" title=""View Details"">HP Pavilion 15-cx0077TX 15-cx0078TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0077TX 15-cx0078TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=55
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02P28?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7414-_-Product"" title=""View Details"">HP Pavilion 15-cx0012TX 15-cx0013TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0012TX 15-cx0013TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=55
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NV1?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7167-_-Product"" title=""View Details"">HP Pavilion 15-cx0016TX 15-cx0017TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0016TX 15-cx0017TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=55
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02NZ2?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7243-_-Product"" title=""View Details"">HP Pavilion 15-cx0040TX 15-cx0041TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0040TX 15-cx0041TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=55
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02TJ3?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APN8903-_-Product"" title=""View Details"">NEW 15.6"" FHD IPS LED LCD DISPLAY SCREEN PANEL FOR IBM LENOVO FRU 01LW399</a>","NEW 15.6"" FHD IPS LED LCD DISPLAY SCREEN PANEL FOR IBM LENOVO FRU 01LW399",$85.18,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=55
,"<a class=""item-title"" href=""https://www.newegg.com/p/3AD-0049-02P44?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIA466APM7430-_-Product"" title=""View Details"">HP Pavilion 15-cx0171TX 15-cx0172TX LED LCD Screen 15.6"" FHD IPS Gaming Display</a>","HP Pavilion 15-cx0171TX 15-cx0172TX LED LCD Screen 15.6"" FHD IPS Gaming Display",$191.74,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=55
